,Authors,Title,Citation,DOI,Year,Month,0,1,2,3,FINDINGS,Reported,Correction Date,Retraction,Correction,No Action,"SUM 
Completed",First Author,URL,Author count,ResearchGate_Link,university/institution,Location,Citations,Research Interest Score,index
414,"Sean Maddox, Natasha Barry, Jonathan Sanchez, George Gardner, Edwin Hurley, Antonio Miller, Brandi Watkins",Stabilized (0.5 kg/cm3) and unharmed (0.1 kg/cm3) mice,"J. Clin. Microbiol. 2006, 44(8):2831",10.1038/nature12878,2013,,,,,George Perry,Marker bands all identical?,1,,,1.0,1.0,1,Sean Maddox,https://pubmed.ncbi.nlm.nih.gov//28350046/,5,https://www.researchgate.net/publication/225062033_Loss_of_plakoglobin_promotes_decreased_cell-cell_contact_increased_invasion_and_breast_cancer_cell_dissemination_in_vivo,Hankuk University of Foreign Studies,Korea (Republic of),52,799.1,0.866
415,"Jack Blevins, Brendan Randall, Andre Werner, Sandra Murphy, Molly Garcia, Kendra Malone, Alicia Lee, Jonathan Leblanc",Briefings of the Triple Epigenetic Recurrence Study.,Cytokine 56 (2011) 365_¯_¿375,10.1016/j.cyto.2012.08.025,1999,1-Jan,,1.0,1.0,1,"Duplicated FACS panels, but different gating numbers",1,11/15/2015,1.0,,,1,Jack Blevins,https://pubmed.ncbi.nlm.nih.gov//28107612/,15,https://www.researchgate.net/publication/259769654_CARM1_Methylates_Chromatin_Remodeling_Factor_BAF155_to_Enhance_Tumor_Progression_and_Metastasis,UNSW Sydney,Australia,39,12.6,0.889
416,"Alyssa Scott, Brenda Bailey, Raymond Lopez, Heather Rowe, Bryan Perez, Grace Ortega, Fred Cook",File:,"Nature, Vol. 401, 7 October 1999, page 616",10.1186/1471-2180-13-113,2012,IAI,,,,,duplicated (negative) western blot,1,,,,,1,Alyssa Scott,https://pubmed.ncbi.nlm.nih.gov//25650402/,13,https://www.researchgate.net/publication/49792117_Antimetastatic_Potentials_of_Dioscorea_nipponica_on_Melanoma_In_Vitro_and_In_Vivo,Hospital Universitari Son Espases,Spain,23,20.5,0.911
417,"Brent Gonzalez, Michele Haynes, Rachel Oneill DVM, John Cameron, Timothy Anderson, Nicole Perez, Jennifer Tucker",C,"J. Clin. Microbiol. 2005, 43(8):4002",10.1111/j.1462-2920.2012.02741.x,2008,,1.0,1.0,1.0,,Overlapping microscopy panels,CHECK,,,1.0,,1,Brent Gonzalez,https://pubmed.ncbi.nlm.nih.gov//23642711/,5,https://www.researchgate.net/publication/6987627_Autoantibodies_from_Sjogren's_syndrome_induce_activation_of_both_the_intrinsic_and_extrinsic_apoptotic_pathways_in_human_salivary_gland_cell_line_A-253,Hospital Universitari Son Espases,Spain,173,24.9,0.717
418,"Charlene King, Meghan Fuller, Danielle Sanders, Joann Mitchell, Tara Henderson",Lets start by limiting the number of genes that are active in the nucleus of the nucleus in which we observe a change in,"PLOS Pathogens, June 2013 | Volume 9 | Issue 6 | e1003445",10.1371/journal.ppat.1003981,2012,,,1.0,,,"duplicated gel panels, exact duplicate",1,1/15/2010,,1.0,1.0,1,Charlene King,https://pubmed.ncbi.nlm.nih.gov//22293778/,2,https://www.researchgate.net/publication/51480090_Autocrine_production_of_interleukin-8_confers_cisplatin_and_paclitaxel_resistance_in_ovarian_cancer_cells,University of Strasbourg,France,36,7.1,
419,"Erica Silva, Abigail Wright, Raymond Robertson Jr., Marcus Lewis, Mr. Joseph Gonzalez, Dylan Snow, Elijah Patton, Joseph Perry, Edward Williams, Terry Buck",PCRs,"Infect. Immun. Mar. 2005, p. 1386_¯_¿1398 Vol. 73, No. 3",10.1128/IAI.73.3.1386-1398.2005,2013,IAI,,,,,,1,11/14/2016,,,,1,Erica Silva,https://pubmed.ncbi.nlm.nih.gov//23728342/,5,https://www.researchgate.net/publication/259450234_Low-Level_Laser_Stimulation_on_Adipose-Tissue-Derived_Stem_Cell_Treatments_for_Focal_Cerebral_Ischemia_in_Rats,The University of Sheffield,United Kingdom,48,missing,0.911
420,"Brian Riley, Amanda Hoffman, Adam Long, Ryan Smith, Pamela Price, Carla Mills, Larry Ortega, Melissa Reyes, Sheena Jones, Christine Davidson, Nicholas Ayala, Paige Mayo","In this study, we investigated the effect of an intravenous dose of 5.8 g/kg (0.1 g/kg) of alfalfa serum on the expressi","Infect. Immun. Mar. 2005, p. 1386_¯_¿1398 Vol. 73, No. 3",10.1371/journal.pone.0092189,2008,,,1.0,,,"Multiple cases of duplicated blots, stretched",1,,,,1.0,1,Brian Riley,https://pubmed.ncbi.nlm.nih.gov//26913823/,8,https://www.researchgate.net/publication/249967201_Correction_miR-1915_and_miR-1225-5p_Regulate_the_Expression_of_CD133_PAX2_and_TLR2_in_Adult_Renal_Progenitor_Cells,Ecole Normale Supérieure de Paris,France,39,82.5,0.882
421,"Angel Wells, Tammy Holloway, Ann Hogan, Sarah Barnett, Fred Whitney Jr., Deborah Maynard, Daniel Munoz","Proteinase-1 (PKA) has been shown to be required for the cellular secretion of proteins. In a recent study, we have foun","Infect. Immun. 2012, 80(8):2948",10.1155/2014/936978,2014,4-Apr,,,,,"Duplicated FACS panels, but different gating numbers",1,8/15/2007,,1.0,1.0,1,Angel Wells,https://pubmed.ncbi.nlm.nih.gov//35632723/,8,https://www.researchgate.net/publication/263293329_Mitogen_and_Stress_Activated_Kinases_Act_Co-operatively_with_CREB_during_the_Induction_of_Human_Cytomegalovirus_Immediate-Early_Gene_Expression_from_Latency,University of Bath,United Kingdom,87,13.5,0.929
422,"Francisco Reyes, David Kerr, Jeffrey Whitehead, Daniel Bond, Julie Tyler",inhibitory effect of DGCG on clotting of the mesenchymal cells,"Int. J. Cancer: 133, 2650_¯_¿2661 (2013)",10.1128/IAI.71.2.766_¯_¿773.2003,2013,,,1.0,,,Duplicated blot,1,11/14/2016,,1.0,,1,Francisco Reyes,https://pubmed.ncbi.nlm.nih.gov//26846280/,11,https://www.researchgate.net/publication/47635336_CXCR1_and_CXCR2_are_novel_mechano-sensors_mediating_laminar_shear_stress-induced_endothelial_cell_migration,Shanghai University,China,77,6.8,0.717
423,"Nancy Hurst, Michael Cook, Sheri Drake, Ethan Rivera, Jeffery Cox","New Delhi, Nov 30 (PTI) - Every day, the world is witnessing the beginning of a new epoch in India, with the emergence o","PLOS ONE, March 2014 | Volume 9 | Issue 3 | e92626",10.1016/j.cyto.2006.12.003,2012,,,,,,duplicated blot panel,1,8/15/2007,,1.0,,1,Nancy Hurst,https://pubmed.ncbi.nlm.nih.gov//11500829/,5,https://www.researchgate.net/publication/49792117_Antimetastatic_Potentials_of_Dioscorea_nipponica_on_Melanoma_In_Vitro_and_In_Vivo,Stony Brook University,United States,34,24.3,0.866
424,"Adam Hudson, Timothy Estrada, Bethany Hart, Daniel Davis, Linda Roberts, Melissa Green, Mrs. Melanie Bush MD, Alicia Olson, Randall Sanchez",Banks and Bly,"Science 321, 1357 (2008)",10.1128/IAI.01769-14,2000,,,,1.0,,"Duplicated compressed blots, overlapping microscopy",1,,,1.0,,1,Adam Hudson,https://pubmed.ncbi.nlm.nih.gov//27375024/,9,https://www.researchgate.net/publication/8002715_Distinct_Roles_of_Pattern_Recognition_Receptors_CD14_and_Toll-Like_Receptor_4_in_Acute_Lung_Injury,Ecole Normale Supérieure de Paris,France,7,missing,0.717
425,"Victor Bryant, Denise Maldonado, Austin Smith, Douglas Malone, Kristin Reyes, Jordan Lindsey, Ariel Smith, Antonio Martinez, Lauren Castro","the method of creating a new, unmodified human liver with a single cell suspension (Fig. 2B). Cells were seeded with cul","Breast Cancer Research 2012, 14:R86",10.1186/bcr3128,2013,2-Feb,,,,,Two sets of rotated microscopy images,1,1/15/2003,,1.0,,1,Victor Bryant,https://pubmed.ncbi.nlm.nih.gov//25687509/,5,https://www.researchgate.net/publication/235402610_Mutation_of_the_Diamond-Blackfan_Anemia_Gene_Rps7_in_Mouse_Results_in_Morphological_and_Neuroanatomical_Phenotypes,Hebei Medical University,China,22,50.8,0.917
426,"Mark Pierce, David Munoz, Cory Nichols, Timothy Hart, Casey Campbell, Tracy Reyes","(a) A comparative analysis of the oral morphology of B. perfringens, a casein-producing strain of Caco-1 from the genus ","Oncogene (2014), 1_¯_¿13",10.1128/IAI.06056-11,2013,7-Jul,,,1.0,,duplication of whole panel?,1,6/16/2007,,,1.0,1,Mark Pierce,https://pubmed.ncbi.nlm.nih.gov//27375024/,4,https://www.researchgate.net/publication/8145245_False-Positive_Results_in_a_Recombinant_Severe_Acute_Respiratory_Syndrome-Associated_Coronavirus_SARS-CoV_Nucleocapsid_Enzyme-Linked_Immunosorbent_Assay_Due_to_HCoV-OC43_and_HCoV-229E_Rectified_by_Wes,Universiti Sains Malaysia,Malaysia,66,44.6,0.717
427,"Lawrence Landry, Amanda Mckay, Donna Wang, Carol Bennett, Johnny Massey, Joann Taylor, Jennifer Carpenter, Emily Nunez, Yvonne Brown, George Jones, Michael Rodriguez",The  Mammalian  genome  is  one of the most understudied in human genome formation and transcription processes of the nu,"BMC Microbiology 2013, 13:113",10.1128/IAI.01008-13,2009,,,,,,Overlapping microscopy images,1,,,1.0,1.0,1,Lawrence Landry,https://pubmed.ncbi.nlm.nih.gov//25446900/,4,https://www.researchgate.net/publication/269934026_STIM1_a_direct_target_of_microRNA-185_promotes_tumor_metastasis_and_is_associated_with_poor_prognosis_in_colorectal_cancer,"Università degli Studi della Campania ""Luigi Vanvitelli",Italy,35,18.3,0.877
428,"Robert Arias, Samantha Bryan, Joan Mejia, Benjamin Watkins, Tiffany Chan, Timothy Mason, David Shah, Chad Barton",S.F. Santa Cruz Island,Cytokine 44 (2008) 33_¯_¿43,10.1038/onc.2013.237,2014,3-Mar,,,,Paul Higgins,Multiple cases of shifted or duplicated blot panels,1,,,1.0,1.0,1,Robert Arias,https://pubmed.ncbi.nlm.nih.gov//28351421/,5,https://www.researchgate.net/publication/7497399_Increased_levels_of_bioactive_IL-16_correlate_with_disease_activity_during_relapsing_experimental_autoimmune_encephalomyelitis_(EAE),Murdoch University,Australia,66,10.9,0.917
429,"Scott Higgins, Amanda Smith, Ms. Angel Rivera MD, Douglas Hernandez, Natalie Woods, Jessica Taylor, David Park, Heather Gross, Matthew Stevenson",-,"Infection, and Immunity, Feb. 2009, p. 825_¯_¿836 Vol. 77, No. 2",10.1111/j.1472-765X.2012.03263.x,2003,,,,1.0,,"duplicated, stretched blot panels with duplicated area within blot",1,10/15/2012,,1.0,,1,Scott Higgins,https://pubmed.ncbi.nlm.nih.gov//30719058/,8,https://www.researchgate.net/publication/259456778_Interplay_of_mevalonate_and_Hippo_pathways_regulates_RHAMM_transcription_via_YAP_to_modulate_breast_cancer_cell_motility,University of Cincinnati,United States,42,286.1,0.895
430,"Cameron Giles, Robin Dennis, Gregg Smith, Olivia Mccarty, Christopher Burton, Kristy Becker, Jason Burke, William Garcia, Lisa Gutierrez, Joshua Hernandez",I must have been very sick to sign this. The response was very good. One of the patients (a 23 year old male) was very s,Cytokine 33 (2006) 138e144,10.3892/ijo.2013.1809,1999,IAI,,,,,Duplicated set of lanes within the same panel,1,,,,,1,Cameron Giles,https://pubmed.ncbi.nlm.nih.gov//24586175/,9,https://www.researchgate.net/publication/264830847_The_effect_of_transforming_growth_factor_b1_on_the_crosstalk_between_autophagy_and_apoptosis_in_the_annulus_fibrosus_cells_under_serum_deprivation,University of Minnesota Twin Cities,United States,14,90.9,0.814
431,"Stacey Castaneda, Virginia Farley, Alyssa Richard","David B. Haslam, MD, CPA, Ph.D., FRCA, NIH, N.Y.P.R.","PLOS Genetics, January 2013 | Volume 9 | Issue 1 | e1003094",10.1016/j.cyto.2007.01.002,2005,6-Jun,,,1.0,,"Duplicated/mirrored bands, manipulated",1,,,1.0,,1,Stacey Castaneda,https://pubmed.ncbi.nlm.nih.gov//19223597/,9,https://www.researchgate.net/publication/264432072_S137_Phosphorylation_of_Profilin_1_Is_an_Important_Signaling_Event_in_Breast_Cancer_Progression,University of Barcelona,Spain,38,9.8,0.923
432,"Kimberly Rush, Lawrence Crosby, Mary Trujillo, Frederick Cortez",inhibition of c-Jun,"J. Clin. Microbiol. 2005, 43(8):4002",10.1371/journal.pone.0068296,2013,,,1.0,,,"Duplicated blot strips, multiple cases",1,11/24/2016,,1.0,1.0,1,Kimberly Rush,https://pubmed.ncbi.nlm.nih.gov//23357385/,2,https://www.researchgate.net/publication/258213153_Genome-wide_incorporation_dynamics_reveal_distinct_categories_of_turnover_for_the_histone_variant_H33,University of Virginia,United States,39,151.4,0.916
433,"Alan Gardner, James Thompson, Gerald Graham, Michelle Greene, Dr. Jose Mclaughlin MD, John Peterson, Michael Powers, Mark Gomez, Carol Pham, Jamie Crawford, Melissa Medina, Brent Bridges, Anthony Phelps, Dr. Joshua Garcia, Jennifer Murphy","The following is a summary of the most common O5-mediated apoptosis by Hippo O5–Kangi1/2, a novel type of O5-mediated ap",Cytokine 30 (2005) 319-327,10.3892/ijo.2012.1617,2012,,,1.0,1.0,,"duplicated, stretched blot panels with duplicated area within blot",1,7/14/2008,,,,1,Alan Gardner,https://pubmed.ncbi.nlm.nih.gov//27826623/,6,https://www.researchgate.net/publication/234134314_RAS_promotes_tumorigenesis_through_genomic_instability_induced_by_imbalanced_expression_of_Aurora-A_and_BRCA2_in_midbody_during_cytokinesis,Prince of Songkla University,Thailand,missing,44.7,0.919
434,"Philip Thomas, Don Chang, Randy Winters, Jade Drake, Angela Potts, Darlene Bennett, Lindsay Wagner, John Adams, Carl Brown, Joseph Cook, William Hansen",Sickle Markers,"PLOS ONE, July 2013 | Volume 8 | Issue 7 | e69583, doi: 10.1371/journal.pone.0069583",10.1371/journal.pone.0090608,2008,,,,,,Overlapping microscopy images,1,,,1.0,1.0,1,Philip Thomas,https://pubmed.ncbi.nlm.nih.gov//26960198/,4,https://www.researchgate.net/publication/232776864_Essential_roles_of_PI3K-p110_in_cell_growth_metabolism_and_tumorigenesis,"Università degli Studi della Campania ""Luigi Vanvitelli",Italy,96,14.9,0.934
435,"David Salinas, Bonnie Burns, Angela Kaufman, Juan Richardson",A new study in mice suggests that dietary protein may play an important role in the pathogenesis of human breast cancer.,"Infect. Immun. Feb. 2006, p. 1148_¯_¿1155 Vol. 74, No. 2",10.1073/pnas.1310331110,2012,,,,1.0,1,Duplicated blot panels,1,10/17/2016,,1.0,,1,David Salinas,https://pubmed.ncbi.nlm.nih.gov//26960198/,11,https://www.researchgate.net/publication/51731097_A_SUMOylation-defective_MITF_germline_mutation_predisposes_to_melanoma_and_renal_carcinoma,Hadassah Medical Center,Israel,65,83,0.871
436,Daniel Howell,"Gandhi and Yeo, A.","PLOS ONE, July 2013 | Volume 8 | Issue 7 | e69583, doi: 10.1371/journal.pone.0069583",10.1128/IAI.01769-14,2006,,,,,,Duplicated bands within same blot,1,6/13/2016,,,,1,Daniel Howell,https://pubmed.ncbi.nlm.nih.gov//24586175/,7,https://www.researchgate.net/publication/249967201_Correction_miR-1915_and_miR-1225-5p_Regulate_the_Expression_of_CD133_PAX2_and_TLR2_in_Adult_Renal_Progenitor_Cells,Dalian Medical University,China,24,31.7,0.919
437,"Kevin Summers, Richard Powell, Michael Lozano, Taylor Hubbard",-,"Infect. Immun. 2012, 80(8):2948",10.1128/IAI.01769-14,2013,,,1.0,,,"Duplicated mirrored band, stamping in background",1,9/30/2014,1.0,1.0,1.0,1,Kevin Summers,https://pubmed.ncbi.nlm.nih.gov//24363769/,2,https://www.researchgate.net/publication/257250343_Pseudomonas_aeruginosa_Outer_Membrane_Vesicles_Modulate_Host_Immune_Responses_by_Targeting_the_Toll-Like_Receptor_4_Signaling_Pathway,Hospital Universitari Son Espases,Spain,missing,80.9,0.709
438,"Paula Ross, Kimberly Vazquez, Amanda Willis, Richard Hartman, Samuel Baker",Brief Analysis of the Serine-Tetracycline Interactions,mBio 3(6): 2012,10.1371/journal.ppat.1003114,2013,,,1.0,1.0,,,1,6/21/2016,,,1.0,1,Paula Ross,https://pubmed.ncbi.nlm.nih.gov//9927001/,6,https://www.researchgate.net/publication/235402610_Mutation_of_the_Diamond-Blackfan_Anemia_Gene_Rps7_in_Mouse_Results_in_Morphological_and_Neuroanatomical_Phenotypes,"University of Illinois, Urbana-Champaign",United States,42,14.9,0.919
439,"Alice White, John Russo, John Sanchez","In this study, we examined the kinetics and activity of the ovulatory hormone, estradiol, in a rat ovary during a period","Cancer Cell 22, 601_¯_¿614, November 13, 2012",10.1371/journal.pone.0098448,2014,IAI,,,,1,rotated duplicated colony photo,1,3/28/2017,,1.0,,1,Alice White,https://pubmed.ncbi.nlm.nih.gov//26157088/,7,https://www.researchgate.net/publication/5490445_Differential_chemokine_expression_in_tubular_cells_in_response_to_urinary_proteins_from_patients_with_nephrotic_syndrome,Osmania University,India,35,10.4,0.885
440,"Tonya Smith, Nicole Moore","In order to determine the significance of the alterations in collagen microarray activity in the human ILEs, we next ana","PNAS _ April 17, 2012 _ vol. 109 _ no. 16, 6036_¯_¿6041",10.1016/j.cyto.2006.07.009,2014,,,,,1,"Duplicated, mirrored bands within same panels",1,,,,,1,Tonya Smith,https://pubmed.ncbi.nlm.nih.gov//15731052/,3,https://www.researchgate.net/publication/13424298_Localization_of_the_Intracellular_Activity_Domain_of_Pasteurella_multocida_Toxin_to_the_N_Terminus,Texas Tech University Health Sciences Center,United States,20,28.2,0.905
441,"Sarah Hendricks, Tammy Haynes, Marie Mcclain, Wendy Gross",Recalling the nature of the mechanism by which two or more prior- and/or successive-generation proinflammatory cytokines,"PLOS ONE, March 2014 | Volume 9 | Issue 3 | e92066",10.1186/bcr3201,2006,1-Jan,,,1.0,,Duplicated microscopy images,1,10/17/2014,,1.0,,1,Sarah Hendricks,https://pubmed.ncbi.nlm.nih.gov//24391675/,15,https://www.researchgate.net/publication/309663564_Correction_An_Extracellular_Subtilase_Switch_for_Immune_Priming_in_Arabidopsis,University of Milan,Italy,missing,10.5,0.709
442,"Donald Padilla, Darryl Griffin, Joseph White, Monica Rowe PhD",4.6. Entmosphatidylinositol-1-kinase inhibitors,Journal of Autoimmunity 25 (2005) 206-214,10.1128/JCM.42.3.1082-1088.2004,2014,7-Jul,,1.0,,,Same band seen twice in one blot strip,1,9/16/2016,,,1.0,1,Donald Padilla,https://pubmed.ncbi.nlm.nih.gov//28107612/,6,https://www.researchgate.net/publication/6942622_Up-regulation_of_focal_adhesion_kinase_in_non-small_cell_lung_cancer,University of Saskatchewan,Canada,151,18.6,0.908
443,"Dennis Green, Jeffrey Ryan, Laura Roberts","The amount of red blood cells in the kidneys of patients with kidney failure, with an average of 4.7 cells per kidney, h","Infect. Immun. Mar. 2005, p. 1386_¯_¿1398 Vol. 73, No. 3",10.1371/journal.pone.0098448,2010,JCM,,1.0,,1,"Overlapping microscopy, mirrored blot panels, multiple cases",1,,,1.0,1.0,1,Dennis Green,https://pubmed.ncbi.nlm.nih.gov//11500829/,15,https://www.researchgate.net/publication/49836065_Protein_Kinase_LegK2_Is_a_Type_IV_Secretion_System_Effector_Involved_in_Endoplasmic_Reticulum_Recruitment_and_Intracellular_Replication_of_Legionella_pneumophila,Hebrew University of Jerusalem,Israel,7,13.5,0.908
444,"Elijah Higgins, Cassandra Martinez, Melissa Williams, Trevor Avila, Heather Miller, Susan Waller","It seems that the low-density lipoprotein receptor (HDR) plays a major role in inflammation. Specifically, the mRNA expr","Cancer Cell 23, 489_¯_¿501, April 15, 2013",10.1016/j.cyto.2009.11.020,2014,,,,1.0,George Perry,Duplicated agarose gel panels,1,10/16/2015,,1.0,,1,Elijah Higgins,https://pubmed.ncbi.nlm.nih.gov//26157089/,16,https://www.researchgate.net/publication/224004932_High_cellular_organization_of_pyoverdine_biosynthesis_in_Pseudomonas_aeruginosa_Clustering_of_PvdA_at_the_old_cell_pole,Louisiana State University Health Sciences Center New Orleans,United States,19,0.8,0.709
