,Authors,Title,Citation,DOI,Year,Month,0,1,2,3,FINDINGS,Reported,Correction Date,Retraction,Correction,No Action,"SUM 
Completed",First Author,URL,Author count,ResearchGate_Link,university/institution,Location,Citations,Research Interest Score,index
353,"Jessica Torres, Casey Willis, William Baker, James Durham, Curtis Kelly","Molecular Mechanism of SSR128129E, an Extracellularly Acting, Small-Molecule, Allosteric Inhibitor of FGF Receptor Signaling","BioMed Research International Volume 2014, Article ID 424767",10.1371/journal.pgen.1004480,2013,,,1.0,,,Overlapping microscopy panels,1,3/28/2017,,1.0,,1,Jessica Torres,https://pubmed.ncbi.nlm.nih.gov//28107612/,6,https://www.researchgate.net/publication/260447533_Human_Genome-Wide_RNAi_Screen_Identifies_an_Essential_Role_for_Inositol_Pyrophosphates_in_Type-I_Interferon_Response,Nanjing Agricultural University,China,97,28.2,0.917
354,"Kimberly Morgan, Theodore Thomas, Travis Chambers, Joshua Anderson","Magnesium Lithospermate B, an Active Extract of Salvia miltiorrhiza, Mediates sGC/cGMP/PKG Translocation in Experimental Vasospasm","Infect. Immun. 2012, 80(6):2121",10.1002/ijc.28032,2014,4-Apr,,1.0,1.0,1,Duplicated microscopy images,1,,,1.0,,1,Kimberly Morgan,https://pubmed.ncbi.nlm.nih.gov//28107612/,6,https://www.researchgate.net/publication/282734529_Cleavage_of_CAD_inhibitor_in_CAD_activation_and_DNA_degradation_during_apoptosis,Queen's University Belfast,United Kingdom,48,43.3,0.881
355,"Rebecca Robinson, Jonathan Ortega, Justin Holden, Mr. Robert Mcintyre, Cassandra Aguilar",HIV-1 Tat Protein Increases Microglial Outward K+ Current and Resultant Neurotoxic Activity,"PLOS Genetics, July 2014 | Volume 10 | Issue 7 | e1004480",10.1016/j.jaut.2008.12.003,2014,,,,1.0,,"Duplicated blot strips, multiple cases",1,1/15/2003,,1.0,,1,Rebecca Robinson,https://pubmed.ncbi.nlm.nih.gov//11953364/,6,https://www.researchgate.net/publication/46271929_Expression_of_bovine_Bos_indicus_interleukin-18_in_Escherichia_coli_and_its_biological_activity,National Cancer Institute (USA),United States,87,56.6,0.619
356,"Christian Jackson, Andrew Byrd, Jesse Woods, Thomas Roberts, Regina Collier",Dual Inhibiting Senescence and Epithelial-to-Mesenchymal Transition by Erythropoietin Preserve Tubular Epithelial Cell Regeneration and Ameliorate Renal Fibrosis in Unilateral Ureteral Obstruction,"Infection, and Immunity, September 2014 Volume 82 Number 9 p. 3867_¯_¿3879",10.1371/journal.pgen.1003094,2012,,,1.0,,1,"Rotated microscopy image, authors replied on PP",1,1/15/2007,,1.0,,1,Christian Jackson,https://pubmed.ncbi.nlm.nih.gov//19299019/,12,https://www.researchgate.net/publication/260447533_Human_Genome-Wide_RNAi_Screen_Identifies_an_Essential_Role_for_Inositol_Pyrophosphates_in_Type-I_Interferon_Response,Children's Hospital of Orange County,United States,12,12.5,0.866
357,"Sherry Goodwin, Jeremy Cowan, Pamela Mann, Brandon Hernandez IV, Scott Johnson, Douglas Richards",LRP-6 is a coreceptor for multiple fibrogenic signaling pathways in pericytes and myofibroblasts that are inhibited by DKK-1,"BMC Microbiology 2013, 13:113",10.1016/j.cyto.2011.06.006,2012,mBio,,1.0,,,"Duplicated/mirrored bands, manipulated",1,10/29/2015,,1.0,,1,Sherry Goodwin,https://pubmed.ncbi.nlm.nih.gov//19299019/,5,https://www.researchgate.net/publication/6429988_Time-dependent_onset_of_Interferon-a2b-induced_apoptosis_in_isolated_hepatocytes_from_preneoplastic_rat_livers,Pfizer,United States,18,24.9,0.904
358,"Susan French, Gabriella Robinson, Daniel Soto, Alyssa Decker, Maria Lewis, Jordan Williamson, Julia Alexander, Amy Lee",Upregulation of tumor necrosis factor-alpha expression by trans10-cis12 conjugated linoleic acid enhances phagocytosis of RAW macrophages via a peroxisome proliferator-activated receptor gamma-dependent pathway,"J. Clin. Microbiol. 2003, 41(8):3584",10.3892/ijo.2012.1470,2013,,,1.0,1.0,,Overlapping microscopy images,1,11/16/2007,1.0,1.0,1.0,1,Susan French,https://pubmed.ncbi.nlm.nih.gov//20954139/,10,https://www.researchgate.net/publication/261443575_Cell_Atavistic_Transition_Paired_Box_2_Re-Expression_Occurs_in_Mature_Tubular_Epithelial_Cells_during_Acute_Kidney_Injury_and_Is_Regulated_by_Angiotensin_II,Pfizer,United States,4,9,0.937
359,"Julie Bowman, Diana Robinson, Victoria Walls, Russell Smith, John Elliott",Downregulation of MDR1 Gene by Cepharanthine Hydrochloride Is Related to the Activation of c-Jun/JNK in K562/ADR Cells,"PLOS ONE, January 2014 | Volume 9 | Issue 1 | e84982",10.3892/ijo.2012.1617,2013,IAI,,,1.0,,Multiple cases of duplicated blots,1,12/14/2008,,1.0,1.0,1,Julie Bowman,https://pubmed.ncbi.nlm.nih.gov//26193641/,13,https://www.researchgate.net/publication/225062033_Loss_of_plakoglobin_promotes_decreased_cell-cell_contact_increased_invasion_and_breast_cancer_cell_dissemination_in_vivo,University of South Florida,United States,missing,2.3,0.9
360,"Daniel Mitchell, Amanda Owens, Joseph Wilson, Andrew Patel, Andrea Miller, Sheila Hardin, Dominique King, Andrea Hicks, Margaret Hill","Investigation of the roles of T6SS genes in motility, biofilm formation and extracellular protease Asp production in Vibrio alginolyticus with modified Gateway-compatible plasmids",Cytokine 53 (2011) 42_¯_¿51,10.1371/journal.pone.0071127,2013,,,1.0,1.0,1,duplicated blot panel,1,1/15/2007,,,,1,Daniel Mitchell,https://pubmed.ncbi.nlm.nih.gov//26556880/,7,https://www.researchgate.net/publication/26679633_Kaiso_is_expressed_in_lung_cancer_Its_expression_and_localization_is_affected_by_p120ctn,Hacettepe University,Turkey,7,20.5,0.717
361,"Derek Anderson, Jennifer Burnett, Jillian Smith",Functional Implication of the Hydrolysis of Platelet Endothelial Cell Adhesion Molecule 1 (CD31) by Gingipains of Porphyromonas gingivalis for the Pathology of Periodontal Disease,"Infect. Immun. 2013, 81(11):3975",10.1128/JCM.42.3.1082-1088.2004,2011,3-Mar,,,1.0,1,Overlapping microscopy images,1,6/16/2007,,,,1,Derek Anderson,https://pubmed.ncbi.nlm.nih.gov//28351375/,8,https://www.researchgate.net/publication/7565543_Molecular_Cloning_Expression_and_Serological_Evaluation_of_an_8-Kilodalton_Subunit_of_Antigen_B_from_Echinococcus_multilocularis,Garvan Institute of Medical Research,Australia,20,15.9,0.709
362,"Emily Zavala, Kevin Stanton, Amy Rice, David Brown, Rhonda Murphy","Ovarian cancer cells, not normal cells, are damaged by Mirk/Dyrk1B kinase inhibition","Science 325, 1254 (2009)",10.1016/j.ccr.2012.10.003,2006,,,1.0,,,"Identical microscopy panels, might be error",1,1/16/2011,,1.0,,1,Emily Zavala,https://pubmed.ncbi.nlm.nih.gov//22464013/,9,https://www.researchgate.net/publication/6294919_Upregulation_of_tumor_necrosis_factor-a_expression_by_trans10-cis12_conjugated_linoleic_acid_enhances_phagocytosis_of_RAW_macrophages_via_a_peroxisome_proliferator-activated_receptor_g-dependent_pathw,Claude Bernard University Lyon 1,France,94,15.3,0.924
363,"Cynthia Cuevas, Cody Thomas, Tara Yates, Joshua Dalton, Kelly Spencer, Juan Harris, Tyler Jones, Mr. Ronald Myers, David Rivera, James Allison, David Garcia",Chronic Morphine Treatment Attenuates Cell Growth of Human BT474 Breast Cancer Cells by Rearrangement of the ErbB Signalling Network,"Evidence-Based Complementary, and Alternative Medicine, Volume 2013, Article ID 467245",10.1128/IAI.68.1.72-79.2000,2012,,,,1.0,,Mirrored blot,1,3/28/2017,,,,1,Cynthia Cuevas,https://pubmed.ncbi.nlm.nih.gov//16081942/,7,https://www.researchgate.net/publication/259589058_Stevioside_from_Stevia_rebaudiana_Bertoni_Increases_Insulin_Sensitivity_in_3T3-L1_Adipocytes,Children's Hospital of Orange County,United States,10,13.3,0.931
364,"Marc Anderson, Sean Carter, Lori Wallace, Maria York, James Campbell",Expression and Differentiation between OCT4A and Its Pseudogenes in Human ESCs and Differentiated Adult Somatic Cells,Cytokine 35 (2006) 67_¯_¿76,10.1016/j.cyto.2008.12.013,2014,,,1.0,1.0,1,Duplicated 0h microscopy images,1,,,1.0,,1,Marc Anderson,https://pubmed.ncbi.nlm.nih.gov//27279381/,9,https://www.researchgate.net/publication/259456778_Interplay_of_mevalonate_and_Hippo_pathways_regulates_RHAMM_transcription_via_YAP_to_modulate_breast_cancer_cell_motility,Thermo Fisher Scientific,United States,45,31.4,0.919
365,"Angela Edwards, Brenda Mcclain, John Estrada, Shannon Haynes, Joseph Guerrero",Formation of a Polarised Primitive Endoderm Layer in Embryoid Bodies Requires Fgfr/ Erk Signalling,"Infect. Immun. Mar. 2010, p. 994_¯_¿1003 Vol. 78, No. 3",10.1126/science.1231897,2013,,,1.0,,1,"duplicated FACS plots, one pair exact, other possibly altered, duplicated blot panels, flipped",1,3/28/2017,,,,1,Angela Edwards,https://pubmed.ncbi.nlm.nih.gov//19862557/,5,https://www.researchgate.net/publication/221850679_Honokiol_activates_AMP-activated_protein_kinase_in_breast_cancer_cells_via_an_LKB1-dependent_pathway_and_inhibits_breast_carcinogenesis,Pamukkale University,Turkey,25,9.8,0.921
366,"Jessica Ramos, Andrea Jones, Allison Lopez, Gregory Reed, Daniel Riggs, Summer Smith, Cassandra Mosley, Heather Ware",Promoter methylation of RASSF1A modulates the effect of the microtubule-targeting agent docetaxel in breast cancer,"Oncogene (2014), 1_¯_¿13",10.1038/onc.2013.237,2004,,,,,,duplicated western blot panels,1,,,1.0,,1,Jessica Ramos,https://pubmed.ncbi.nlm.nih.gov//22665064/,15,https://www.researchgate.net/publication/7565543_Molecular_Cloning_Expression_and_Serological_Evaluation_of_an_8-Kilodalton_Subunit_of_Antigen_B_from_Echinococcus_multilocularis,Memorial University of Newfoundland,Canada,17,5.3,0.917
367,"Christopher Simpson, Claudia Sandoval, Jasmine Neal, Shane Wheeler",Osteopontin signaling upregulates cyclooxygenase-2 expression in tumor-associated macrophages leading to enhanced angiogenesis and melanoma growth via a9b1 integrin,Cytokine 37 (2007) 227_¯_¿235,10.1002/ijc.27863,2008,1-Jan,,,,,Overlapping microscopy images,1,8/15/2007,,,,1,Christopher Simpson,https://pubmed.ncbi.nlm.nih.gov//23818851/,8,https://www.researchgate.net/publication/5351191_Role_of_MyD88_in_Diminished_Tumor_Necrosis_Factor_Alpha_Production_by_Newborn_Mononuclear_Cells_in_Response_to_Lipopolysaccharide,Kyungpook National University Hospital,Korea (Republic of),77,83,0.917
368,"Jared Pham, Lisa Pierce, Michael Hardy, Bradley Mata, Leslie Bridges, Derek Barber, Robert Walter",Adenovirus-mediated overexpression of BMP-9 inhibits human osteosarcoma cell growth and migration through downregulation of the PI3K/AKT pathway,"Science 339, 1092 (2013)",PMID: 9864199,2007,,,,,,duplicated microscopy panels,1,11/16/2007,,,,1,Jared Pham,https://pubmed.ncbi.nlm.nih.gov//27080528/,12,https://www.researchgate.net/publication/240308294_Cyclin_D1_cooperates_with_p21_to_regulate_TGFb-mediated_breast_cancer_cell_migration_and_tumor_local_invasion,American University of Beirut,Lebanon,23,14.9,0.725
369,"Lee Scott, Paul Maddox, Joseph Meyers, William Butler, Michael Ayers, Darrell Hernandez",RAS promotes tumorigenesis through genomic instability induced by imbalanced expression of Aurora-A and BRCA2 in midbody during cytokinesis,"Infect. Immun. Mar. 2009, p. 1031_¯_¿1043 Vol. 77, No. 3",10.1371/journal.pone.0062170,2011,,,1.0,,,multiple duplicated microscopy images,1,,1.0,,1.0,1,Lee Scott,https://pubmed.ncbi.nlm.nih.gov//19729656/,13,https://www.researchgate.net/publication/266138542_Mirkdyrk1B_kinase_inhibitor_reduces_the_viability_of_patient-derived_ovarian_cancer_ascites_cells_and_the_size_of_murine_tumor_xenografts,Tel Aviv Sourasky Medical Center,Israel,77,missing,0.762
370,"Jessica White, Scott Hardin, Christopher Singleton, Rachel Bradford, Annette Stewart",Katanin Localization Requires Triplet Microtubules in Chlamydomonas reinhardtii,"PLOS Genetics, January 23, 2014DOI: 10.1371",10.1016/j.cyto.2009.11.020,2013,mBio,,1.0,1.0,,Duplicated whole figure; very likely error,1,,,,,1,Jessica White,https://pubmed.ncbi.nlm.nih.gov//16081942/,8,https://www.researchgate.net/publication/7806270_TNF-alpha_down-regulates_the_Na-K_ATPase_and_the_Na-K-2Cl-_cotransporter_in_the_rat_colon_via_PGE2,Harbin Institute of Technology,China,14,0.5,0.814
371,"Shane Smith, Mrs. Kayla Gordon, Christina Meyers, Shawn Roman, Crystal Roberts",Rab1A Is an mTORC1 Activator and a Colorectal Oncogene,"J. Clin. Microbiol. 2009, 47(6):1712. DOI: 10.1128/JCM.00001-09",10.1128/JCM.42.2.665-669.2004,2005,,,1.0,,,Duplicated microscopy images,1,,,,1.0,1,Shane Smith,https://pubmed.ncbi.nlm.nih.gov//23091066/,8,https://www.researchgate.net/publication/237057984_HIV-1_Tat_Protein_Increases_Microglial_Outward_K_Current_and_Resultant_Neurotoxic_Activity,Pfizer,United States,35,0.8,0.917
372,"Michael Ramirez, Aaron Johnson, Joseph Jones, David Horn",Opposing Roles for Two Molecular Forms of Replication Protein A in Rad51-Rad54-Mediated DNA Recombination in Plasmodium falciparum,"Infection, and Immunity, Jan. 2000, p. 72_¯_¿79 Vol. 68, No. 1",10.1186/1471-2180-10-53,2013,,,,,,Overlapping microscopy images,1,3/14/2006,,1.0,1.0,1,Michael Ramirez,https://pubmed.ncbi.nlm.nih.gov//12950012/,4,https://www.researchgate.net/publication/24280496_Development_and_Evaluation_of_a_Sensitive_and_Specific_Assay_for_Diagnosis_of_Human_Toxocariasis_by_Use_of_Three_Recombinant_Antigens_TES-26_TES-30USM_and_TES-120,Kyungpook National University Hospital,Korea (Republic of),7,33,0.799
373,"Anthony Robinson, Adam Thompson",MMP7-mediated cleavage of nucleolin at Asp255 induces MMP9 expression to promote tumor malignancy,"Evidence-Based Complementary, and Alternative Medicine, Volume 2013, Article ID 594906",10.1371/journal.pgen.1004121,2012,4-Apr,,,,,Multiple cases of shifted or duplicated blot panels,1,,,1.0,,1,Anthony Robinson,https://pubmed.ncbi.nlm.nih.gov//22573407/,13,https://www.researchgate.net/publication/255695726_PrPST_a_Soluble_Protease_Resistant_and_Truncated_PrP_Form_Features_in_the_Pathogenesis_of_a_Genetic_Prion_Disease,Indiana University-Purdue University Indianapolis,United States,288,12.8,0.725
374,"Lisa Zamora, Jade Smith, Christopher Freeman, Frank Ayers, Jonathan Lindsey, Kimberly Johnson, Henry Barrera, Kayla Bryant, Peter Bartlett DDS",Rab1A Is an mTORC1 Activator and a Colorectal Oncogene,"PLOS Pathogens,  June 2014 | Volume 10 | Issue 6 | e1004195",10.1016/j.cyto.2005.12.007,2014,IAI,,1.0,,,"Duplicated blot panels, different exposure",1,,,1.0,,1,Lisa Zamora,https://pubmed.ncbi.nlm.nih.gov//31358027/,6,https://www.researchgate.net/publication/237844217_Decursin_Isolated_from_Angelica_gigas_Nakai_Rescues_PC12_Cells_from_Amyloid_b-Protein-Induced_Neurotoxicity_through_Nrf2-Mediated_Upregulation_of_Heme_Oxygenase-1_Potential_Roles_of_MAPK,Clinical Reference Laboratory,Location information not found,24,14.9,0.919
375,"Shannon Baker, Miguel Gomez, Alan Cardenas, Mr. David Williams, Jamie Martinez",Itch E3 ubiquitin ligase regulates large tumor suppressor 1 stability,Journal of Autoimmunity 28 (2007) 99-113,10.1371/journal.pone.0090608,2006,,,,,,Multiple cases of duplicated blots,1,,,,,1,Shannon Baker,https://pubmed.ncbi.nlm.nih.gov//26692372/,5,https://www.researchgate.net/publication/257250343_Pseudomonas_aeruginosa_Outer_Membrane_Vesicles_Modulate_Host_Immune_Responses_by_Targeting_the_Toll-Like_Receptor_4_Signaling_Pathway,National Institute of Health and Nutrition,Japan,87,11.9,0.919
376,"Danielle Morris, Michael Bennett, Bailey Thompson, Cindy Hayes, Tammy Nguyen",Pseudomonas aeruginosa Outer Membrane Vesicles Modulate Host Immune Responses by Targeting the Toll-Like Receptor 4 Signaling Pathway,Cytokine 48 (2009) 170_¯_¿176,10.1128/IAI.01203-10,2013,,,1.0,1.0,1,duplicated microscopoy images,1,,,1.0,1.0,1,Danielle Morris,https://pubmed.ncbi.nlm.nih.gov//27080528/,15,https://www.researchgate.net/publication/233901210_The_Evolutionary_Rewiring_of_Ubiquitination_Targets_Has_Reprogrammed_the_Regulation_of_Carbon_Assimilation_in_the_Pathogenic_Yeast_Candida_albicans,Kurume University,Japan,missing,33,0.872
377,"Joshua Munoz, Dakota Hughes, Katherine Phillips, Rebecca Clark, Lisa Booker, Shannon Randolph",A Comparative Study for the Evaluation of Two Doses of Ellagic Acid on Hepatic Drug Metabolizing and Antioxidant Enzymes in the Rat,"Infect. Immun. Mar. 2009, p. 1031_¯_¿1043 Vol. 77, No. 3",10.1128/IAI.01008-13,2014,1-Jan,,1.0,,,"Identical microscopy panels, might be error",1,,,,1.0,1,Joshua Munoz,https://pubmed.ncbi.nlm.nih.gov//26556880/,5,https://www.researchgate.net/publication/264830847_The_effect_of_transforming_growth_factor_b1_on_the_crosstalk_between_autophagy_and_apoptosis_in_the_annulus_fibrosus_cells_under_serum_deprivation,Victoria University Kampala,Uganda,53,87.6,0.923
378,"Stacey Mueller, Kristin Solis, Richard Williams, Cesar Kramer, Sandra Allen DVM",Mitogen and Stress Activated Kinases Act Co-operatively with CREB during the Induction of Human Cytomegalovirus Immediate-Early Gene Expression from Latency,"INTERNATIONAL JOURNAL OF ONCOLOGY 41: 611-620, 2012",10.1016/j.jaut.2006.05.001,2011,7-Jul,,,1.0,1,Duplicated 0h microscopy images,1,3/16/2003,,,,1,Stacey Mueller,https://pubmed.ncbi.nlm.nih.gov//21068780/,4,https://www.researchgate.net/publication/237004466_Osteopontin_signaling_upregulates_cyclooxygenase-2_expression_in_tumor-associated_macrophages_leading_to_enhanced_angiogenesis_and_melanoma_growth_via_alpha_9_beta_1_integrin,The Ohio State University,United States,64,74.5,0.836
379,"Stephanie Holmes, Lisa Weber, David Brewer, Keith Mcdaniel, Dr. Taylor Ayers, Angela Roman",Multidrug resistance protein MdtM adds to the repertoire of antiporters involved in alkaline pH homeostasis in Escherichia coli,"Lung Cancer (2006) 53, 263_¯_¿271",10.3892/ijo.2013.1809,2006,1-Jan,,,1.0,,"Possible patches in microscopy, possible duplicated lanes",1,7/22/2014,,1.0,,1,Stephanie Holmes,https://pubmed.ncbi.nlm.nih.gov//24172061/,16,https://www.researchgate.net/publication/8145245_False-Positive_Results_in_a_Recombinant_Severe_Acute_Respiratory_Syndrome-Associated_Coronavirus_SARS-CoV_Nucleocapsid_Enzyme-Linked_Immunosorbent_Assay_Due_to_HCoV-OC43_and_HCoV-229E_Rectified_by_Wes,Clinical Reference Laboratory,Location information not found,53,0.5,0.904
380,"Jessica Jones, Alyssa Calhoun, Vanessa Peters DDS, Sandra King, Amy Martinez, Linda Smith, Alison Cantrell, Jonathan Rogers, Karen Dennis","Effects of Moraxella (Branhamella) ovis Culture Filtrates on Bovine Erythrocytes, Peripheral Mononuclear Cells and Corneal Epithelial Cells",Cytokine 33 (2006) 138e144,10.1371/journal.pone.0103868,2014,,1.0,,,,"Duplicated yet altered blots, multiple cases",1,9/19/2014,,1.0,,1,Jessica Jones,https://pubmed.ncbi.nlm.nih.gov//31358027/,7,https://www.researchgate.net/publication/234032042_Caveolin-1_is_a_novel_regulator_of_K-RAS-dependent_migration_in_colon_carcinogenesis,Kurume University,Japan,missing,82.5,0.814
381,"Matthew Cox, Christine Evans, Bianca Fox, Eric Rios, Russell Bailey Jr.",Differential Effects of Collagen Prolyl 3-Hydroxylation on Skeletal Tissues,"Breast Cancer Research 2013, 15:R49",10.1016/j.cyto.2011.06.005,2013,,,1.0,1.0,,Duplicated microscopy panels,1,10/15/2015,,1.0,,1,Matthew Cox,https://pubmed.ncbi.nlm.nih.gov//28351421/,12,https://www.researchgate.net/publication/260447987_Expression_and_Differentiation_between_OCT4A_and_Its_Pseudogenes_in_Human_ESCs_and_Differentiated_Adult_Somatic_Cells,Nanjing Agricultural University,China,24,7.8,0.9
382,"David Norman, Debbie Sherman, Anthony Vasquez, Kayla Flores, Natalie Curtis, Justin Osborn, Megan Gonzalez, Jerome Baker",A Comparative Study for the Evaluation of Two Doses of Ellagic Acid on Hepatic Drug Metabolizing and Antioxidant Enzymes in the Rat,"Evidence-Based Complementary, and Alternative Medicine, Volume 2012, Article ID 732578",10.1038/34214,2013,1-Jan,,1.0,,,"Duplicated microscopy images, and other panels taken from previous paper",1,10/17/2014,,1.0,,1,David Norman,https://pubmed.ncbi.nlm.nih.gov//14977979/,3,https://www.researchgate.net/publication/230894004_A_novel_function_for_p21Cip1_and_acetyltransferase_pCAF_as_critical_transcriptional_regulators_of_TGFb-mediated_breast_cancer_cell_migration_and_invasion,Kurume University,Japan,151,16.3,0.925
