,Authors,Title,Citation,DOI,Year,Month,0,1,2,3,FINDINGS,Reported,Correction Date,Retraction,Correction,No Action,"SUM 
Completed",First Author,URL,Author count,ResearchGate_Link,university/institution,Location,Citations,Research Interest Score,index
326,"Elizabeth Thomas, Jennifer Parker, Nicholas Moody, Jeffrey Huffman, Johnny Roberts, Troy Johnson, Aaron Fowler, Steven Salinas, Timothy Johnson","Drosophila Mgr, a Prefoldin subunit cooperating with von Hippel Lindau to regulate tubulin stability","Infect. Immun. 2013, 81(12):4509",10.1155/2013/938081,2014,,,,,,"duplicated background, pasted-in bands?",1,6/16/2006,,1.0,,1,Elizabeth Thomas,https://pubmed.ncbi.nlm.nih.gov//16081942/,10,https://www.researchgate.net/publication/51480090_Autocrine_production_of_interleukin-8_confers_cisplatin_and_paclitaxel_resistance_in_ovarian_cancer_cells,"University of Illinois, Urbana-Champaign",United States,39,missing,0.717
327,"Brett Jackson, Danielle Flores, Ann Perez, Christopher Cole, Angela Ramirez, Mark Jones, Rachel Smith, Alicia Shaw, Angela Dean, Joshua Mendoza, Sandra Flores DVM, Melissa Howard, Billy Wilson, Amy Marquez, Debra Williams","STIM1, a direct target of microRNA-185, promotes tumor metastasis and is associated with poor prognosis in colorectal cancer","Evidence-Based Complementary, and Alternative Medicine, Volume 2012, Article ID 378415",10.1073/pnas.1202214109,2012,,,1.0,1.0,1,duplicated (negative) western blot,1,1/16/2011,,,,1,Brett Jackson,https://pubmed.ncbi.nlm.nih.gov//22815231/,22,https://www.researchgate.net/publication/235375749_Leptin_stimulates_ovarian_cancer_cell_growth_and_inhibits_apoptosis_by_increasing_cyclin_D1_and_Mcl-1_expression_via_the_activation_of_the_MEKERK12_and_PI3KAkt_signaling_pathways?_sg=gJ1mtwm3xV-EyE7ultxPq0KNolQ-46YB_Zay3nZWbZx8QrbGHp1AUOXDPlQN4WO33via6_IavbniEjw,Tokyo Dental College,Japan,87,10.5,0.923
328,"Christine Klein, Margaret Davenport, Nicholas Jones, Carol Smith, Lisa Henry, Alicia Burton, Christopher Arnold",Caspase-1-Like Regulation of the proPO-System and Role of ppA and Caspase-1-Like Cleaved Peptides from proPO in Innate Immunity,"Infection, and Immunity, Jan. 2000, p. 72_¯_¿79 Vol. 68, No. 1",10.1371/journal.ppat.1003445,2013,,,1.0,1.0,,Overlapping microscopy panels,1,3/28/2017,,1.0,,1,Christine Klein,https://pubmed.ncbi.nlm.nih.gov//20840156/,5,https://www.researchgate.net/publication/225186068_The_Deubiquitylase_USP37_Links_REST_to_the_Control_of_p27_Stability_and_Cell_Proliferation,Heinrich-Heine-Universität Düsseldorf,Germany,56,25.6,0.921
329,"Douglas Erickson, Russell Johnson",Fine Tuning Inflammation at the Front Door: Macrophage Complement Receptor 3-mediates Phagocytosis and Immune Suppression for Francisella tularensis,Cytokine 44 (2008) 221_¯_¿228,10.1016/j.ccr.2013.02.018,2014,IAI,,1.0,1.0,1,"Duplicated blot strips, stretched",1,,,1.0,1.0,1,Douglas Erickson,https://pubmed.ncbi.nlm.nih.gov//30719058/,7,https://www.researchgate.net/publication/249967201_Correction_miR-1915_and_miR-1225-5p_Regulate_the_Expression_of_CD133_PAX2_and_TLR2_in_Adult_Renal_Progenitor_Cells,Tel Aviv Sourasky Medical Center,Israel,137,18.6,0.891
330,"Travis Williams, Timothy Carrillo, Samantha Mccarthy, Matthew Johnson, Brendan Farrell, Richard Hammond",The effect of transforming growth factor _1 on the crosstalk between autophagy and apoptosis in the annulus fibrosus cells under serum deprivation,Cytokine 53 (2011) 42_¯_¿51,10.1016/j.cyto.2012.08.025,2003,,,1.0,,1,Overlapping microscopy images,1,7/22/2014,,1.0,,1,Travis Williams,https://pubmed.ncbi.nlm.nih.gov//22451918/,9,https://www.researchgate.net/publication/51753515_Association_and_Evidence_for_Linked_Recognition_of_Type_IV_Secretion_System_Proteins_VirB9-1_VirB9-2_and_VirB10_in_Anaplasma_marginale,Shanghai University,China,14,18.6,0.908
331,"Zachary Boyle, Tiffany Petersen, Jimmy Oconnor, Luke Rosales, Taylor Whitaker, Eric Cook, James Smith, Jeremy Dyer, Mrs. Kristen Johnson, Cynthia Harper",Characterization of a Large Outbreak by CTX-M-1-Producing Klebsiella pneumoniae and Mechanisms Leading to In Vivo Carbapenem Resistance Development,"PLOS Genetics, January 23, 2014DOI: 10.1371",10.1016/j.jaut.2004.10.003,1996,,,,,,multiple duplications of negative blot strips,1,3/19/2017,,1.0,,1,Zachary Boyle,https://pubmed.ncbi.nlm.nih.gov//24172061/,10,https://www.researchgate.net/publication/13424298_Localization_of_the_Intracellular_Activity_Domain_of_Pasteurella_multocida_Toxin_to_the_N_Terminus,"Paris Descartes, CPSC",France,842,14.9,0.885
332,"Jessica Moore, James Mitchell, Stacey Bradford, Jeff Wilkinson, Sarah Lozano, Pamela Nelson, Patricia Ramirez, Sarah Crawford, Joseph Moss, Tonya Smith, Tami Rodriguez, Mary Garcia, Katelyn Hendrix, Ronald Simon, Cheryl Wood MD",FOXO4-Knockdown Suppresses Oxidative Stress-Induced Apoptosis of Early Pro-Angiogenic Cells and Augments Their Neovascularization Capacities in Ischemic Limbs,"PLOS One, April 2014 | Volume 9 | Issue 4 | e92189",10.1016/j.ccell.2014.09.008,2013,1-Jan,,1.0,1.0,,Duplicated FACS panel,1,3/28/2017,1.0,1.0,,1,Jessica Moore,https://pubmed.ncbi.nlm.nih.gov//23017228/,7,https://www.researchgate.net/publication/7953110_Preparation_of_Monoclonal_Antibodies_Cross-Reactive_with_Orthopoxviruses_and_Their_Application_for_Direct_Immunofluorescence_Test,American University of Beirut,Lebanon,75,9.3,0.872
333,"Kathleen Coleman, Jose Thomas",Effects of ethanol on monosodium urate crystal-induced inflammation,"Infect. Immun. Mar. 2010, p. 994_¯_¿1003 Vol. 78, No. 3",10.1002/ijc.28289,2010,,,,1.0,1,Duplicated microscopy panels,1,11/14/2016,,,1.0,1,Kathleen Coleman,https://pubmed.ncbi.nlm.nih.gov//11705966/,8,https://www.researchgate.net/publication/6372439_Genotyping_and_Phenotyping_of_Beta2-Toxigenic_Clostridium_perfringens_Fecal_Isolates_Associated_with_Gastrointestinal_Diseases_in_Piglets,The University of York,United Kingdom,10,6.1,0.895
334,"Melissa York, John Thompson, Kenneth Rodriguez, Victoria Rhodes, Lee Carrillo, Brianna Williams, Kathryn Duncan, Michael Day",Estrogen receptor _ inhibits estradiol-induced proliferation and migration of MCF-7 cells through regulation of mitofusin 2,Cytokine 36 (2006) 218_¯_¿228,10.1128/IAI.06295-11,2013,8-Aug,,,,1,"Duplicated bands within blot strips, multiple cases",1,7/28/2014,,1.0,,1,Melissa York,https://pubmed.ncbi.nlm.nih.gov//26241041/,8,https://www.researchgate.net/publication/8145245_False-Positive_Results_in_a_Recombinant_Severe_Acute_Respiratory_Syndrome-Associated_Coronavirus_SARS-CoV_Nucleocapsid_Enzyme-Linked_Immunosorbent_Assay_Due_to_HCoV-OC43_and_HCoV-229E_Rectified_by_Wes,Thammasat University,Thailand,97,6.4,0.873
335,"Aimee Long, Veronica Casey, Amanda Williams, Wesley Rodriguez, Reginald Gordon, Christopher Monroe, Sydney Caldwell",Honokiol activates AMP-activated protein kinase in breast cancer cells via an LKB1-dependent pathway and inhibits breast carcinogenesis,"Evidence-Based Complementary, and Alternative Medicine, Volume 2013, Article ID 938081",10.1016/j.ccr.2012.10.003,2010,6-Jun,,1.0,1.0,,Duplicated blot panel,1,1/13/2006,,,,1,Aimee Long,https://pubmed.ncbi.nlm.nih.gov//25915908/,5,https://www.researchgate.net/publication/230797172_Adenovirus-mediated_overexpression_of_BMP-9_inhibits_human_osteosarcoma_cell_growth_and_migration_through_downregulation_of_the_PI3KAKT_pathway,"University of California, San Diego",United States,20,6.4,0.919
336,"Taylor Vazquez, Jeremy Snyder, Jennifer Dorsey, Bernard Norton, Elizabeth Lopez, Valerie Kelly",The distribution of interleukin-19 in healthy and neoplastic tissue,"PLOS Genetics, January 23, 2014DOI: 10.1371",10.1126/science.1231897,2013,1-Jan,,,1.0,,Duplicated lane within blot,CHECK,6/16/2007,,1.0,1.0,1,Taylor Vazquez,https://pubmed.ncbi.nlm.nih.gov//17217567/,9,https://www.researchgate.net/publication/259653511_DUSP1_Is_a_Novel_Target_for_Enhancing_Pancreatic_Cancer_Cell_Sensitivity_to_Gemcitabine,Heinrich-Heine-Universität Düsseldorf,Germany,113,6.1,0.725
337,"Gordon Miller, John Page, Jennifer Doyle, Christopher Pugh, Edward Hendricks, Micheal Lyons, John Brooks",Genome-wide incorporation dynamics reveal distinct categories of turnover for the histone variant H3.3,mBio 2(6):  2011,10.1126/science.1231897,2014,mBio,,,,,"repetitive bands, and background in gel panel",1,7/14/2008,,,1.0,1,Gordon Miller,https://pubmed.ncbi.nlm.nih.gov//17591247/,6,https://www.researchgate.net/publication/8145245_False-Positive_Results_in_a_Recombinant_Severe_Acute_Respiratory_Syndrome-Associated_Coronavirus_SARS-CoV_Nucleocapsid_Enzyme-Linked_Immunosorbent_Assay_Due_to_HCoV-OC43_and_HCoV-229E_Rectified_by_Wes,Tottori University,Japan,17,12.8,0.769
338,"Dr. Anthony Moses, Mr. Nicolas Wallace, James Nelson, Amanda Harris, Robert Lopez, Tracy Payne, Molly Romero",The Type VI Secretion System Encoded in Salmonella Pathogenicity Island 19 Is Required for Salmonella enterica Serotype Gallinarum Survival within Infected Macrophages,"Oncogene (2014) 33, 2577_¯_¿2588",10.1128/JCM.00418-06,2014,,,,,,"Duplicated bands within blot strips, multiple cases",1,2/15/2010,,1.0,,1,Dr. Anthony Moses,https://pubmed.ncbi.nlm.nih.gov//21088050/,7,https://www.researchgate.net/publication/234106266_Chronic_Morphine_Treatment_Attenuates_Cell_Growth_of_Human_BT474_Breast_Cancer_Cells_by_Rearrangement_of_the_ErbB_Signalling_Network,Westmead Institute for Medical Research,Australia,33,21.7,0.917
339,"Melissa Smith, Tony Miller, Jose Lin, David Larson, Brittney Hernandez, Dalton Gibson, Jamie Owens",Multi-Method Approach for Characterizing the Interaction between Fusarium verticillioides and Bacillus thuringiensis Subsp. Kurstaki,"PLOS ONE, January 2013 | Volume 8 | Issue 1 | e53940",10.1016/j.lungcan.2006.06.006,2013,6-Jun,,,1.0,1,Overlapping microscopy panels,1,,,1.0,,1,Melissa Smith,https://pubmed.ncbi.nlm.nih.gov//23727022/,15,https://www.researchgate.net/publication/8002675_Functional_Implication_of_the_Hydrolysis_of_Platelet_Endothelial_Cell_Adhesion_Molecule_1_CD31_by_Gingipains_of_Porphyromonas_gingivalis_for_the_Pathology_of_Periodontal_Disease,Universiti Sains Malaysia,Malaysia,94,17,0.863
340,"Kylie Beasley, Patricia Dennis, Laura Willis, Alexis Richards, Michael Coleman, Brooke David",High cellular organization of pyoverdine biosynthesis in Pseudomonas aeruginosa: clustering of PvdA at the old cell poleemi_274,"BioMed Research International, Volume 2013, Article ID 582526",10.1128/mBio.00495-12,2010,,,,,,"duplicated actin blot panels, exact",1,8/16/2008,,1.0,,1,Kylie Beasley,https://pubmed.ncbi.nlm.nih.gov//28336717/,6,https://www.researchgate.net/publication/224933355_Tiam1_is_associated_with_hepatocellular_carcinoma_metastasis,The University of Sheffield,United Kingdom,17,15.5,0.882
341,"Corey Calderon, David Bennett, Kimberly Washington, Michael Sanford, Gregory Fisher, Megan Kennedy, Kelsey Hutchinson, Tracy Holden, Andrew Warren",Effect of sodium butyrate on lung vascular TNFSF15 (TL1A) expression: Differential expression patterns in pulmonary artery and microvascular endothelial cells,"PNAS | July 9, 2013 | vol. 110 | no. 28 | 11409_¯_¿11414",10.1186/bcr3441,2013,7-Jul,,,1.0,,Duplicated lanes within different panels - but representing same conditions,1,,,1.0,,1,Corey Calderon,https://pubmed.ncbi.nlm.nih.gov//24336215/,12,https://www.researchgate.net/publication/221850679_Honokiol_activates_AMP-activated_protein_kinase_in_breast_cancer_cells_via_an_LKB1-dependent_pathway_and_inhibits_breast_carcinogenesis,Hadassah Medical Center,Israel,47,90.9,0.9
342,"Timothy Gibbs, Kevin Morris, John Hayes, Angela Wilkerson, Christine Larson","Drosophila Mgr, a Prefoldin subunit cooperating with von Hippel Lindau to regulate tubulin stability","PNAS _ April 17, 2012 _ vol. 109 _ no. 16, 6036_¯_¿6041",10.1126/science.1231897,2010,,,,,,duplication of whole panel?,1,8/15/2007,,1.0,,1,Timothy Gibbs,https://pubmed.ncbi.nlm.nih.gov//23091066/,5,https://www.researchgate.net/publication/259456778_Interplay_of_mevalonate_and_Hippo_pathways_regulates_RHAMM_transcription_via_YAP_to_modulate_breast_cancer_cell_motility,Murdoch University,Australia,19,12.5,0.882
343,"Lauren Curtis, Kayla Taylor, Carlos Anderson, Caitlin Williams, James Moore",Proteasome Dysfunction Mediates High Glucose-Induced Apoptosis in Rodent Beta Cells and Human Islets,"BioMed Research International Volume 2013, Article ID 358945",10.1111/j.1348-0421.2010.00241.x,2012,,,,1.0,1,multiple duplications of negative blot strips,1,3/28/2017,,1.0,,1,Lauren Curtis,https://pubmed.ncbi.nlm.nih.gov//23940207/,3,https://www.researchgate.net/publication/46271929_Expression_of_bovine_Bos_indicus_interleukin-18_in_Escherichia_coli_and_its_biological_activity,UNSW Sydney,Australia,15,26.9,0.734
344,"Heather Perez, Nicholas Rodriguez, Lindsey Crawford",Inhibition of rhabdomyosarcoma cell and tumor growth by targeting specificity protein (Sp) transcription factors,Cytokine 36 (2006) 218_¯_¿228,10.1002/ijc.27917,2010,4-Apr,,1.0,1.0,,Rotated microscopy images,1,,,,,1,Heather Perez,https://pubmed.ncbi.nlm.nih.gov//19862557/,15,https://www.researchgate.net/publication/51753515_Association_and_Evidence_for_Linked_Recognition_of_Type_IV_Secretion_System_Proteins_VirB9-1_VirB9-2_and_VirB10_in_Anaplasma_marginale,University of Strasbourg,France,22,799.1,0.917
345,"Victoria Reynolds, Edward Hicks, Tony Munoz, Mr. Kelly Evans, Roy Lester, Laura White",Preventive effect of caffeine and curcumin on hepato_ carcinogenesis in diethylnitrosamine_induced rats,"PLOS Biology, April 2014 | Volume 12 | Issue 4 | e1001847",10.1186/1471-2180-10-53,2013,3-Mar,,,,1,Duplicated whole figure; very likely error,1,,,1.0,1.0,1,Victoria Reynolds,https://pubmed.ncbi.nlm.nih.gov//22293778/,4,https://www.researchgate.net/publication/6294919_Upregulation_of_tumor_necrosis_factor-a_expression_by_trans10-cis12_conjugated_linoleic_acid_enhances_phagocytosis_of_RAW_macrophages_via_a_peroxisome_proliferator-activated_receptor_g-dependent_pathw,China Medical University (PRC),China,4,14.5,
346,"Victoria Logan, Rhonda Massey DVM, Jennifer Shea, Thomas Jackson, Thomas Moore, Maria Kramer",Inhibition of rhabdomyosarcoma cell and tumor growth by targeting specificity protein (Sp) transcription factors,"Evidence-Based Complementary, and Alternative Medicine, Volume 2013, Article ID 938081",10.1002/ijc.27989,2014,,,,,,Overlapping microscopy images,1,3/16/2003,,1.0,,1,Victoria Logan,https://pubmed.ncbi.nlm.nih.gov//17030682/,6,https://www.researchgate.net/publication/234134314_RAS_promotes_tumorigenesis_through_genomic_instability_induced_by_imbalanced_expression_of_Aurora-A_and_BRCA2_in_midbody_during_cytokinesis,RMIT University,Australia,107,19.6,0.917
347,"Gregory Love, Ashley Beltran, Ariel Cox, Sara Russell, David Clark",Lactobacillus bulgaricus Prevents Intestinal Epithelial Cell Injury Caused by Enterobacter sakazakii-Induced Nitric Oxide both In Vitro and in the Newborn Rat Model of Necrotizing Enterocolitis__,"INTERNATIONAL JOURNAL OF ONCOLOGY 42: 1993-2000, 2013",10.1016/j.cyto.2008.06.007,2009,7-Jul,,,1.0,,Duplicated western blots,1,7/22/2014,1.0,,1.0,1,Gregory Love,https://pubmed.ncbi.nlm.nih.gov//16488623/,8,https://www.researchgate.net/publication/259919743_Differential_Effects_of_Collagen_Prolyl_3-Hydroxylation_on_Skeletal_Tissues,Hebrew University of Jerusalem,Israel,20,10.9,0.919
348,"Jared Olsen, Tyler Smith, Joshua Irwin, Brandon Summers, Joseph Arnold, Robert Mason DDS, James James",Roles of p38 and ERK MAP kinases in IL-8 expression in TNF-a- and dexamethasone-stimulated human periodontal ligament cells,"PLOS ONE, May 2014 | Volume 9 | Issue 5 | e96343",10.1128/JCM.00001-09,2013,,,,1.0,1,Duplicated blots,1,6/21/2016,,1.0,,1,Jared Olsen,https://pubmed.ncbi.nlm.nih.gov//21321072/,7,https://www.researchgate.net/publication/255790852_Augmentation_of_Epithelial_Resistance_to_Invading_Bacteria_by_Using_mRNA_Transfections,Icahn School of Medicine at Mount Sinai,United States,179,3.7,0.78
349,"Mario Gibbs, Darrell Thomas, Renee Jones, William Mora, John Carlson",Cloning and Expression of the 44-Kilodalton Major Outer Membrane Protein Gene of the Human Granulocytic Ehrlichiosis Agent and Application of the Recombinant Protein to Serodiagnosis,mBio 4(3): 2013,10.1016/j.cyto.2009.11.020,2004,,,,1.0,,"possible duplicated lanes within same blot, patch in other blot",1,,,,1.0,1,Mario Gibbs,https://pubmed.ncbi.nlm.nih.gov//17912146/,6,https://www.researchgate.net/publication/262846214_Carbon_Ion_Radiation_Inhibits_Glioma_and_Endothelial_Cell_Migration_Induced_by_Secreted_VEGF,Boston Medical Center,United States,29,54,0.911
350,"Grace Luna, Cynthia Lee, Jerome Lewis",Multidrug resistance protein MdtM adds to the repertoire of antiporters involved in alkaline pH homeostasis in Escherichia coli,"J. Clin. Microbiol. 2006, 44(8):2831",10.1128/IAI.01192-08,2012,1-Jan,,,1.0,,"possible duplicated lanes within same blot, patch in other blot",1,,,,,1,Grace Luna,https://pubmed.ncbi.nlm.nih.gov//9422513/,10,https://www.researchgate.net/publication/235378878_The_Type_VI_Secretion_System_Encoded_in_Salmonella_Pathogenicity_Island_19_Is_Required_for_Salmonella_enterica_Serotype_Gallinarum_Survival_within_Infected_Macrophages,Kurume University,Japan,44,25.1,0.904
351,"Michael Lewis, Kevin Jefferson, Terrence Powell, Rebecca Fleming, Keith Gomez, Todd Newman, Christopher Scott",Baicalein Selectively Induces Apoptosis in Activated Lymphocytes and Ameliorates Concanavalin A-Induced Hepatitis in Mice,"PLOS One, February 2014 | Volume 9 | Issue 2 | e89546",10.1016/j.cyto.2006.07.009,2004,,,,,1,Duplicated actin blot,1,11/16/2004,,,,1,Michael Lewis,https://pubmed.ncbi.nlm.nih.gov//22464013/,10,https://www.researchgate.net/publication/51617652_Corrigendum_to_Adiponectin_stimulates_release_of_CCL2_-3_-4_and_-5_while_the_surface_abundance_of_CCR2_and_-5_is_simultaneously_reduced_in_primary_human_monocytes_Cytokine_56_2011_573-580,University of South Florida,United States,397,11.4,0.7
352,"Jeffrey Smith, Christopher Walker, Dwayne Baxter, Robert Carey, Francis Nguyen, Beth Garza, Michelle Avila, Sandra Barrera, Rachel Maldonado, Ashley Rogers",Multiple controls affect arsenite oxidase gene expression in Herminiimonas arsenicoxydans,Cytokine 60 (2012) 718_¯_¿730,10.1016/j.cyto.2007.04.003,2014,,,1.0,,George Perry,Overlapping microscopy images,1,7/15/2008,,1.0,1.0,1,Jeffrey Smith,https://pubmed.ncbi.nlm.nih.gov//22665064/,9,https://www.researchgate.net/publication/23640023_The_Yersinia_pestis_Ail_Protein_Mediates_Binding_and_Yop_Delivery_to_Host_Cells_Required_for_Plague_Virulence,Indian Institute of Technology Guwahati,India,55,6.1,0.725
353,"Paul Buckley, Jessica Smith, Ashley Adams, David Garrett, Beth Vance, Adam Hardy, Brandon Miller, Debra Wilson",Cyclin D1 cooperates with p21 to regulate TGFb-mediated breast cancer cell migration and tumor local invasion,Journal of Autoimmunity 25 (2005) 206-214,10.1128/IAI.05798-11,2010,,,,,1,Overlapping microscopy images,1,,,1.0,,1,Paul Buckley,https://pubmed.ncbi.nlm.nih.gov//24363769/,9,https://www.researchgate.net/publication/234134892_Caffeic_Acid_Phenethyl_Ester_Inhibits_Oral_Cancer_Cell_Metastasis_by_Regulating_Matrix_Metalloproteinase-2_and_the_Mitogen-Activated_Protein_Kinase_Pathway,Università degli Studi di Perugia,Italy,16,15.3,0.836
354,"Rachel James, Kimberly Farrell, Michele Smith, Angela Palmer, Alexandra Fisher, Cynthia Mosley, Phillip Gross, Stephen Benson, Johnny Williams",Association of Presence of Aspergillus Antibodies with Hemoptysis in Patients with Old Tuberculosis or Bronchiectasis but No Radiologically Visible Mycetoma,"Infect. Immun. Mar. 2010, p. 994_¯_¿1003 Vol. 78, No. 3",10.3892/ijo.2013.1809,2011,JCM,,,1.0,,Overlapping microscopy images,1,8/18/2014,,1.0,,1,Rachel James,https://pubmed.ncbi.nlm.nih.gov//23114871/,11,https://www.researchgate.net/publication/23655925_Lactobacillus_bulgaricus_Prevents_Intestinal_Epithelial_Cell_Injury_Caused_by_Enterobacter_sakazakii-Induced_Nitric_Oxide_both_In_Vitro_and_in_the_Newborn_Rat_Model_of_Necrotizing_Enterocolitis?_sg=jUPoRzTJ1WFl1WbYgFCe0siROoGfoNhkUWYiA4c1wKiXHJLAjZ2kr1JTn19dS5zHJrhpw87bRP3meWU,Justus-Liebig-Universität Gießen,Germany,20,9.4,0.908
